Code INSEE;Code Postal;Commune;Département;Région;geo_point_2d;Code Département;Code Région
49093;49640;CHEMIRE-SUR-SARTHE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.7535381086, -0.432740405417;49;52
49094;49350;CHENEHUTTE-TREVES-CUNAULT;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.3060110281, -0.191642729085;49;52
49095;49220;CHENILLE-CHANGE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.6908705606, -0.662766393876;49;52
49096;49330;CHERRE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.708594776, -0.554395431177;49;52
49097;49150;CHEVIRE-LE-ROUGE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.5895344082, -0.171991672918;49;52
49098;49490;CHIGNE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.5762354871, 0.111148577918;49;52
49099;49300;CHOLET;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.0454402992, -0.877886189605;49;52
49100;49700;CIZAY-LA-MADELEINE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.1826312611, -0.184989396034;49;52
49101;49150;CLEFS;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.6270962473, -0.066626607269;49;52
49102;49560;CLERE-SUR-LAYON;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.0857328909, -0.430334621535;49;52
49103;49520;COMBREE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.7071628659, -1.02070109736;49;52
49104;49700;CONCOURSON-SUR-LAYON;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.1738115578, -0.350573208793;49;52
49105;49330;CONTIGNE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.7267152855, -0.502172077277;49;52
49106;49630;CORNE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.4690249495, -0.350503669528;49;52
49107;49140;CORNILLE-LES-CAVES;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.4923319626, -0.303632794526;49;52
49108;49440;LA CORNUAILLE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.5247468295, -0.995630411608;49;52
49109;49690;CORON;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.1203026416, -0.63636371367;49;52
49110;49140;CORZE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.5424133416, -0.369410127178;49;52
49111;49120;COSSE-D'ANJOU;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.1839551038, -0.662932164236;49;52
49112;49260;LE COUDRAY-MACOUARD;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.1825767187, -0.129426451927;49;52
49113;49260;COURCHAMPS;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.1979795886, -0.157247285018;49;52
49114;49390;COURLEON;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.3809189651, 0.146996845138;49;52
49115;49320;COUTURES;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.3723458994, -0.352088357358;49;52
49116;49150;CUON;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.4783501981, -0.0900930467025;49;52
49117;49800;LA DAGUENIERE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.4273624158, -0.443016645008;49;52
49119;49640;DAUMERAY;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.6849357521, -0.362457527472;49;52
49120;49190;DENEE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.3777256876, -0.609937724094;49;52
49121;49700;DENEZE-SOUS-DOUE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.2528537089, -0.259868894277;49;52
49122;49490;DENEZE-SOUS-LE-LUDE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.5381332882, 0.123152020519;49;52
49123;49400;DISTRE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.223264756, -0.123769000712;49;52
49125;49700;DOUE-LA-FONTAINE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.1914715686, -0.278336056087;49;52
49126;49530;DRAIN;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.3266594867, -1.20957812893;49;52
49127;49430;DURTAL;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.6780515421, -0.254608332885;49;52
49128;49150;ECHEMIRE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.553095139, -0.174858544691;49;52
49129;49000;ECOUFLANT;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.5286938274, -0.518454771034;49;52
49130;49460;ECUILLE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.6151527391, -0.560819094743;49;52
49131;49260;EPIEDS;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.1348367577, -0.0385758480154;49;52
49132;49330;ETRICHE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.6598525566, -0.452234777822;49;52
49133;49380;FAVERAYE-MACHELLES;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.2318360651, -0.507024600754;49;52
49134;49380;FAYE-D'ANJOU;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.304888861, -0.52943795062;49;52
49135;49460;FENEU;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.5840201404, -0.600831621131;49;52
49136;49500;LA FERRIERE-DE-FLEE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.7365814493, -0.839728647757;49;52
49137;49600;LE FIEF-SAUVIN;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.2179637213, -1.06086430576;49;52
49138;49250;FONTAINE-GUERIN;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.4829167789, -0.174198642479;49;52
49139;49140;FONTAINE-MILON;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.5051025316, -0.253641815769;49;52
49140;49590;FONTEVRAUD-L'ABBAYE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.1843477154, 0.03384269066;49;52
49141;49700;FORGES;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.2144953715, -0.23712263964;49;52
49142;49540;LA FOSSE-DE-TIGNE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.1756991094, -0.43567544691;49;52
49143;49150;FOUGERE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.6223930474, -0.152074408331;49;52
49144;49440;FREIGNE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.5362195118, -1.10598728403;49;52
49145;49270;LE FUILET;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.2833756795, -1.12164891961;49;52
49147;49250;GEE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.4675586075, -0.230572798219;49;52
49148;49220;GENE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.6305561621, -0.806446371366;49;52
49149;49350;GENNES;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.3145776087, -0.253486023918;49;52
49150;49490;GENNETEIL;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.5836923333, 0.0465784528083;49;52
49151;49600;GESTE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.1822178615, -1.11256762268;49;52
49153;49670;VALANJOU;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.2178683357, -0.605913179811;49;52
49154;49320;GREZILLE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.3211690774, -0.335212087011;49;52
49155;49220;GREZ-NEUVILLE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.5951579943, -0.695965516847;49;52
49156;49520;GRUGE-L'HOPITAL;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.7529019334, -1.02649508441;49;52
49157;49150;LE GUEDENIAU;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.4967275886, -0.0375083951743;49;52
49158;49500;L'HOTELLERIE-DE-FLEE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.7471998488, -0.892010550736;49;52
49159;49430;HUILLE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.6551436907, -0.309834884442;49;52
49160;49123;INGRANDES;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.4154942142, -0.920314202965;49;52
49161;49220;LA JAILLE-YVON;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.7267173977, -0.687550991223;49;52
49162;49510;JALLAIS;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.1958363892, -0.85684602498;49;52
49163;49140;JARZE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.5576434301, -0.24007574412;49;52
49165;49510;LA JUBAUDIERE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.1679734366, -0.88683910159;49;52
49167;49610;JUIGNE-SUR-LOIRE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.40011602, -0.484584915233;49;52
49169;49120;LA JUMELLIERE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.2885261096, -0.729310185128;49;52
49170;49330;JUVARDEIL;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.6592762477, -0.514251565754;49;52
49171;49150;LA LANDE-CHASLES;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.4614234865, -0.0676198362625;49;52
49172;49270;LANDEMONT;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.2641345165, -1.23794248707;49;52
49173;49490;LASSE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.5442138366, 0.00592216216308;49;52
49174;49430;LEZIGNE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.6367744645, -0.292940093919;49;52
49175;49490;LINIERES-BOUTON;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.4501636334, 0.0666355358883;49;52
49176;49220;LE LION-D'ANGERS;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.6307737346, -0.749881925184;49;52
49177;49530;LIRE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.3302942081, -1.15289307034;49;52
49178;49440;LOIRE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.6264697538, -0.964687167794;49;52
49179;49710;LE LONGERON;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.0248722766, -1.04125178477;49;52
49180;49160;LONGUE-JUMELLES;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.3984723864, -0.107579294015;49;52
49181;49700;LOUERRE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.2963072443, -0.315845994711;49;52
49182;49700;LOURESSE-ROCHEMENIER;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.2417694387, -0.307091096953;49;52
49183;49370;LE LOUROUX-BECONNAIS;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.519040527, -0.90137845396;49;52
49184;49500;LOUVAINES;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.6906077603, -0.802929721052;49;52
49185;49140;LUE-EN-BAUGEOIS;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.5195342731, -0.274631523293;49;52
49186;49320;LUIGNE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.2858487854, -0.400877315446;49;52
49187;49500;MARANS;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.6416252314, -0.849694724597;49;52
49188;49140;MARCE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.5822974995, -0.300211738642;49;52
49189;49330;MARIGNE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.7139945801, -0.623422312974;49;52
49190;49410;LE MARILLAIS;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.3591958312, -1.06693936268;49;52
49191;49540;MARTIGNE-BRIAND;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.2399642788, -0.437027427715;49;52
49192;49360;MAULEVRIER;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.0185766256, -0.768134737511;49;52
49193;49122;LE MAY-SUR-EVRE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.1327247986, -0.875212635921;49;52
49194;49630;MAZE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.4603950447, -0.284298744303;49;52
49195;49280;MAZIERES-EN-MAUGES;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.05980143, -0.795548412055;49;52
49196;49770;LA MEIGNANNE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.5216013193, -0.669844151001;49;52
49197;49490;MEIGNE-LE-VICOMTE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.5125846986, 0.188043785469;49;52
49198;49700;MEIGNE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.2424461374, -0.21562378954;49;52
49199;49199;MELAY;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.1816224464, -0.710654790326;49;52
49200;49770;LA MEMBROLLE-SUR-LONGUENEE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.5607664036, -0.683468497352;49;52
49201;49250;LA MENITRE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.4070050575, -0.256671293231;49;52
49202;49490;MEON;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.4730078794, 0.113522965936;49;52
49204;49410;LE MESNIL-EN-VALLEE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.3693619489, -0.924634050582;49;52
49205;49330;MIRE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.7620031933, -0.495000586199;49;52
49206;49230;MONTFAUCON-MONTIGNE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.082606381, -1.1252235229;49;52
49207;49700;MONTFORT;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.1888469498, -0.215553855338;49;52
49208;49500;MONTGUILLON;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.7346596305, -0.754703527421;49;52
49209;49430;MONTIGNE-LES-RAIRIES;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.6256194713, -0.214038609082;49;52
49211;49310;MONTILLIERS;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.1873187077, -0.516413041747;49;52
49212;49310;MONTJEAN-SUR-LOIRE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.3840446022, -0.868272939601;49;52
49213;49150;MONTPOLLIN;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.5874266028, -0.110212020597;49;52
49214;49460;MONTREUIL-JUIGNE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.5411858548, -0.616472796467;49;52
49215;49260;MONTREUIL-BELLAY;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.1287547622, -0.125278817925;49;52
49216;49140;MONTREUIL-SUR-LOIR;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.5935379468, -0.391603731287;49;52
49217;49220;MONTREUIL-SUR-MAINE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.6603355661, -0.71140770195;49;52
49218;49110;MONTREVAULT;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.255395404, -1.05160971025;49;52
49219;49730;MONTSOREAU;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.2135013304, 0.0519492185178;49;52
49220;49640;MORANNES;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.725500783, -0.403190245491;49;52
49221;49390;MOULIHERNE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.4531278968, 0.0130885602791;49;52
49222;49610;MOZE-SUR-LOUET;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.3588616971, -0.568969169001;49;52
49223;49610;MURS-ERIGNE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.3952383531, -0.553551118702;49;52
49224;49680;NEUILLE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.3363897029, -0.0184526935141;49;52
49225;49120;NEUVY-EN-MAUGES;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.2681820475, -0.812522922863;49;52
49226;49520;NOELLET;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.6939204743, -1.08973286033;49;52
49227;49380;NOTRE-DAME-D'ALLENCON;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.2987148996, -0.466445239668;49;52
49228;49490;NOYANT;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.5070164198, 0.109706678066;49;52
49229;49520;NOYANT-LA-GRAVOYERE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.7066159584, -0.959577298346;49;52
49230;49700;NOYANT-LA-PLAINE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.2765632728, -0.359996292197;49;52
49231;49340;NUAILLE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.0863010668, -0.777309742731;49;52
49232;49560;NUEIL-SUR-LAYON;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.1268432599, -0.392258287502;49;52
49233;49500;NYOISEAU;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.7107860625, -0.907508451549;49;52
49234;49390;PARCAY-LES-PINS;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.4314188846, 0.14445317827;49;52
49235;49730;PARNAY;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.2209572382, 0.00402105248715;49;52
49236;49560;PASSAVANT-SUR-LAYON;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.1007325389, -0.383422642271;49;52
49237;49490;LA PELLERINE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.459103434, 0.131469619906;49;52
49238;49112;PELLOUAILLES-LES-VIGNES;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.5323211468, -0.449263709464;49;52
49239;49110;LE PIN-EN-MAUGES;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.2560928311, -0.900396419148;49;52
49240;49360;LA PLAINE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.0673907245, -0.628869263252;49;52
49241;49124;LE PLESSIS-GRAMMOIRE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.4923950219, -0.436285134541;49;52
49242;49770;LE PLESSIS-MACE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.5517114829, -0.654581488507;49;52
49243;49510;LA POITEVINIERE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.231198157, -0.882182713472;49;52
49244;49620;LA POMMERAYE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.3429800481, -0.869186945487;49;52
49245;49150;PONTIGNE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.5501428501, -0.0485284198022;49;52
49246;49130;LES PONTS-DE-CE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.4272536106, -0.512677371617;49;52
49247;49170;LA POSSONNIERE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.3814407983, -0.708738811093;49;52
49248;49420;POUANCE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.7629344972, -1.19300189799;49;52
49249;49370;LA POUEZE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.5523179753, -0.805764583165;49;52
49250;49420;LA PREVIERE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.7196258054, -1.17847184047;49;52
49251;49220;PRUILLE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.5847532937, -0.659066131292;49;52
49252;49600;LE PUISET-DORE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.2364765567, -1.14257838647;49;52
49253;49260;LE PUY-NOTRE-DAME;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.1140698471, -0.229006138131;49;52
49254;49330;QUERRE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.6744801615, -0.613825669743;49;52
49256;49750;RABLAY-SUR-LAYON;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.2836327964, -0.587916116064;49;52
49257;49430;LES RAIRIES;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.6517641258, -0.216889906219;49;52
49258;49450;LA RENAUDIERE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.1259662881, -1.06573637674;49;52
49259;49190;ROCHEFORT-SUR-LOIRE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.3508366008, -0.65047354418;49;52
49260;49740;LA ROMAGNE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.0543066107, -1.00996778066;49;52
49261;49350;LES ROSIERS-SUR-LOIRE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.374115152, -0.222562814963;49;52
49262;49400;ROU-MARSON;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.2445767064, -0.151599974844;49;52
49263;49450;ROUSSAY;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.0857036804, -1.05655896594;49;52
49264;49450;SAINT-ANDRE-DE-LA-MARCHE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.0963656903, -1.00262593937;49;52
49265;49190;SAINT-AUBIN-DE-LUIGNE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.3211759287, -0.677052063733;49;52
49266;49170;SAINT-AUGUSTIN-DES-BOIS;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.4545053471, -0.800399129373;49;52
49267;49124;SAINT-BARTHELEMY-D'ANJOU;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.4738114322, -0.485526012217;49;52
49268;49120;SAINTE-CHRISTINE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.2890847169, -0.836795874774;49;52
49269;49280;SAINT-CHRISTOPHE-DU-BOIS;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.0291789736, -0.965837562307;49;52
49270;49270;SAINT-CHRISTOPHE-LA-COUPERIE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.2601496277, -1.17878705289;49;52
49271;49370;SAINT-CLEMENT-DE-LA-PLACE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.5263429934, -0.734122843325;49;52
49272;49350;SAINT-CLEMENT-DES-LEVEES;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.3443059131, -0.182503440633;49;52
49273;49230;SAINT-CRESPIN-SUR-MOINE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.112819932, -1.19825247546;49;52
49274;49260;SAINT-CYR-EN-BOURG;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.1946036975, -0.0504196154812;49;52
49276;49410;SAINT-FLORENT-LE-VIEIL;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.3444877999, -1.00319004701;49;52
49277;49500;SAINTE-GEMMES-D'ANDIGNE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.6660928171, -0.895241558075;49;52
49278;49130;SAINTE-GEMMES-SUR-LOIRE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.4281722672, -0.575792781781;49;52
49279;49350;SAINT-GEORGES-DES-SEPT-VOIES;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.3483114298, -0.298729956454;49;52
49280;49250;SAINT-GEORGES-DU-BOIS;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.4945316586, -0.221401367845;49;52
49281;49120;SAINT-GEORGES-DES-GARDES;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.1675484429, -0.764130193482;49;52
49282;49700;SAINT-GEORGES-SUR-LAYON;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.195832374, -0.382785659282;49;52
49283;49170;SAINT-GEORGES-SUR-LOIRE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.4024678993, -0.756078071904;49;52
49284;49170;SAINT-GERMAIN-DES-PRES;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.4104988844, -0.812032158291;49;52
49285;49230;SAINT-GERMAIN-SUR-MOINE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.1178287025, -1.12284590355;49;52
49288;49130;SAINT-JEAN-DE-LA-CROIX;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.4108613803, -0.588351617749;49;52
49289;49070;SAINT-JEAN-DE-LINIERES;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.4586878354, -0.674607472395;49;52
49290;49320;SAINT-JEAN-DES-MAUVRETS;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.3849442681, -0.460307336678;49;52
49291;49260;SAINT-JUST-SUR-DIVE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.1722921725, -0.0995345523201;49;52
49292;49750;SAINT-LAMBERT-DU-LATTAY;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.3002199454, -0.640314853216;49;52
49294;49070;SAINT-LAMBERT-LA-POTHERIE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.4862725971, -0.690818663562;49;52
49295;49290;SAINT-LAURENT-DE-LA-PLAINE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.3073394764, -0.800383660635;49;52
49296;49270;SAINT-LAURENT-DES-AUTELS;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.2882035745, -1.18397285141;49;52
49297;49410;SAINT-LAURENT-DU-MOTTAY;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.3506576773, -0.956040183321;49;52
49298;49170;SAINT-LEGER-DES-BOIS;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.4625011515, -0.727690848988;49;52
49299;49280;SAINT-LEGER-SOUS-CHOLET;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.1022853762, -0.904193715243;49;52
49300;49120;SAINT-LEZIN;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.2504594881, -0.775094819126;49;52
49301;49450;SAINT-MACAIRE-EN-MAUGES;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.1256560392, -0.998341815021;49;52
49302;49260;SAINT-MACAIRE-DU-BOIS;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.1133394452, -0.289626991067;49;52
49303;49303;SAINT-MARTIN-D'ARCE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.5730785427, -0.0861290317243;49;52
49304;49160;SAINT-MARTIN-DE-LA-PLACE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.3188388032, -0.137613576826;49;52
49305;49500;SAINT-MARTIN-DU-BOIS;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.69876152, -0.73599285508;49;52
49306;49170;SAINT-MARTIN-DU-FOUILLOUX;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.4370289729, -0.708731973455;49;52
49307;49250;SAINT-MATHURIN-SUR-LOIRE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.4219645317, -0.319673646947;49;52
49308;49610;SAINT-MELAINE-SUR-AUBANCE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.3818008704, -0.50194349373;49;52
49309;49420;SAINT-MICHEL-ET-CHANVEAUX;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.6724747817, -1.14243087198;49;52
49310;49310;SAINT-PAUL-DU-BOIS;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.0892502591, -0.541920339488;49;52
49311;49160;SAINT-PHILBERT-DU-PEUPLE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.3908362181, -0.0435917623377;49;52
49312;49600;SAINT-PHILBERT-EN-MAUGES;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.155671778, -1.02014003768;49;52
49313;49110;SAINT-PIERRE-MONTLIMART;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.275774677, -1.03356746358;49;52
49314;49110;SAINT-QUENTIN-EN-MAUGES;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.2888472215, -0.898885980127;49;52
49315;49150;SAINT-QUENTIN-LES-BEAUREPAIRE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.6371046183, -0.10618660681;49;52
49316;49110;SAINT-REMY-EN-MAUGES;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.266800825, -1.08439264664;49;52
49317;49250;SAINT-REMY-LA-VARENNE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.3878545887, -0.31928686518;49;52
